Local time,Open,High,Low,Close,Volume
27.02.2016 11:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
27.02.2016 15:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
27.02.2016 19:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
27.02.2016 23:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
28.02.2016 03:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
28.02.2016 07:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
28.02.2016 11:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
28.02.2016 15:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
28.02.2016 19:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
28.02.2016 23:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
29.02.2016 03:00:00.000 GMT+0900,158.046,158.046,158.046,158.046,0.0
29.02.2016 07:00:00.000 GMT+0900,157.903,157.973,157.059,157.121,36957.07
29.02.2016 11:00:00.000 GMT+0900,157.109,157.302,156.638,156.667,34076.55
29.02.2016 15:00:00.000 GMT+0900,156.67,157.195,156.401,156.574,51354.77
29.02.2016 19:00:00.000 GMT+0900,156.571,157.084,156.198,156.917,46557.13
29.02.2016 23:00:00.000 GMT+0900,156.922,157.452,156.532,157.109,55381.19
01.03.2016 03:00:00.000 GMT+0900,157.109,157.185,156.756,156.783,28081.31
01.03.2016 07:00:00.000 GMT+0900,156.784,156.874,156.153,156.377,35972.66
01.03.2016 11:00:00.000 GMT+0900,156.376,157.025,156.323,156.988,31683.66
01.03.2016 15:00:00.000 GMT+0900,156.988,158.204,156.98,157.817,46692.86
01.03.2016 19:00:00.000 GMT+0900,157.818,158.715,157.702,157.919,44373.6
01.03.2016 23:00:00.000 GMT+0900,157.921,159.173,157.408,159.09,60922.3
02.03.2016 03:00:00.000 GMT+0900,159.09,159.521,158.769,159.02,31074.18
02.03.2016 07:00:00.000 GMT+0900,159.023,159.34,158.738,159.188,36653.15
02.03.2016 11:00:00.000 GMT+0900,159.188,159.236,158.796,159.097,28136.67
02.03.2016 15:00:00.000 GMT+0900,159.099,159.914,159.079,159.225,40082.3
02.03.2016 19:00:00.000 GMT+0900,159.226,160.495,159.152,160.219,45250.43
02.03.2016 23:00:00.000 GMT+0900,160.22,160.569,159.667,159.996,63712.62
03.03.2016 03:00:00.000 GMT+0900,159.999,160.01,159.413,159.712,35138.11
03.03.2016 07:00:00.000 GMT+0900,159.723,160.395,159.653,160.367,33716.38
03.03.2016 11:00:00.000 GMT+0900,160.368,160.838,160.092,160.724,30850.21
03.03.2016 15:00:00.000 GMT+0900,160.723,161.018,159.94,160.46,46154.83
03.03.2016 19:00:00.000 GMT+0900,160.462,160.578,160.091,160.385,41651.56
03.03.2016 23:00:00.000 GMT+0900,160.387,160.869,160.238,160.531,64311.98
04.03.2016 03:00:00.000 GMT+0900,160.531,161.293,160.526,161.146,34773.94
04.03.2016 07:00:00.000 GMT+0900,161.146,161.217,160.426,160.495,33057.15
04.03.2016 11:00:00.000 GMT+0900,160.495,161.208,160.462,161.175,34918.53
04.03.2016 15:00:00.000 GMT+0900,161.177,161.438,160.576,160.762,40958.54
04.03.2016 19:00:00.000 GMT+0900,160.759,161.217,160.572,160.88,46527.48
04.03.2016 23:00:00.000 GMT+0900,160.884,162.245,160.825,161.998,73821.1
05.03.2016 03:00:00.000 GMT+0900,161.995,162.437,161.751,161.787,34815.76
05.03.2016 07:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
05.03.2016 11:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
05.03.2016 15:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
05.03.2016 19:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
05.03.2016 23:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
06.03.2016 03:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
06.03.2016 07:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
06.03.2016 11:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
06.03.2016 15:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
06.03.2016 19:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
06.03.2016 23:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
07.03.2016 03:00:00.000 GMT+0900,161.787,161.787,161.787,161.787,0.0
07.03.2016 07:00:00.000 GMT+0900,161.963,162.001,161.326,161.655,31376.88
07.03.2016 11:00:00.000 GMT+0900,161.658,161.697,161.36,161.55,23009.29
07.03.2016 15:00:00.000 GMT+0900,161.549,161.623,160.472,160.593,35770.75
07.03.2016 19:00:00.000 GMT+0900,160.59,160.994,160.377,160.693,33173.41
07.03.2016 23:00:00.000 GMT+0900,160.692,162.227,160.605,162.111,46626.52
08.03.2016 03:00:00.000 GMT+0900,162.111,162.179,161.482,161.793,27208.91
08.03.2016 07:00:00.000 GMT+0900,161.791,161.862,160.686,160.866,29559.18
08.03.2016 11:00:00.000 GMT+0900,160.866,161.404,160.656,161.215,26602.55
08.03.2016 15:00:00.000 GMT+0900,161.217,161.293,160.624,160.793,41391.05
08.03.2016 19:00:00.000 GMT+0900,160.796,160.905,160.299,160.588,45946.66
08.03.2016 23:00:00.000 GMT+0900,160.587,160.589,159.592,160.109,62526.61
09.03.2016 03:00:00.000 GMT+0900,160.109,160.225,159.878,160.064,31687.97
09.03.2016 07:00:00.000 GMT+0900,160.064,160.157,159.515,159.655,25240.29
09.03.2016 11:00:00.000 GMT+0900,159.652,159.912,159.549,159.642,23331.7
09.03.2016 15:00:00.000 GMT+0900,159.64,160.239,159.478,159.99,38176.89
09.03.2016 19:00:00.000 GMT+0900,159.99,160.289,159.657,160.086,38339.47
09.03.2016 23:00:00.000 GMT+0900,160.084,161.009,160.059,160.862,54205.36
10.03.2016 03:00:00.000 GMT+0900,160.862,161.355,160.808,161.081,28630.51
10.03.2016 07:00:00.000 GMT+0900,161.081,161.433,160.723,161.304,23714.83
10.03.2016 11:00:00.000 GMT+0900,161.306,161.578,161.128,161.525,21900.53
10.03.2016 15:00:00.000 GMT+0900,161.525,161.642,160.876,161.072,36640.01
10.03.2016 19:00:00.000 GMT+0900,161.071,161.917,160.994,161.588,55751.68
10.03.2016 23:00:00.000 GMT+0900,161.596,162.877,160.971,161.2,93962.47
11.03.2016 03:00:00.000 GMT+0900,161.2,161.791,161.061,161.58,40524.47
11.03.2016 07:00:00.000 GMT+0900,161.608,161.821,161.055,161.684,34644.72
11.03.2016 11:00:00.000 GMT+0900,161.684,162.153,161.37,161.903,32184.7
11.03.2016 15:00:00.000 GMT+0900,161.902,162.756,161.897,162.517,43953.77
11.03.2016 19:00:00.000 GMT+0900,162.517,162.879,162.226,162.308,39421.81
11.03.2016 23:00:00.000 GMT+0900,162.308,164.096,162.229,163.787,54084.36
12.03.2016 03:00:00.000 GMT+0900,163.79,163.839,163.449,163.659,26517.0
12.03.2016 07:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
12.03.2016 11:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
12.03.2016 15:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
12.03.2016 19:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
12.03.2016 23:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
13.03.2016 03:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
13.03.2016 07:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
13.03.2016 11:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
13.03.2016 15:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
13.03.2016 18:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
13.03.2016 22:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
14.03.2016 02:00:00.000 GMT+0900,163.659,163.659,163.659,163.659,0.0
14.03.2016 06:00:00.000 GMT+0900,163.643,163.836,163.357,163.809,20618.38
14.03.2016 10:00:00.000 GMT+0900,163.808,163.98,163.571,163.638,20796.13
14.03.2016 14:00:00.000 GMT+0900,163.638,163.709,162.843,162.906,36438.61
14.03.2016 18:00:00.000 GMT+0900,162.902,163.406,162.893,163.204,44806.59
14.03.2016 22:00:00.000 GMT+0900,163.204,163.25,162.589,162.749,54208.56
15.03.2016 02:00:00.000 GMT+0900,162.749,162.856,162.663,162.77,28153.92
15.03.2016 06:00:00.000 GMT+0900,162.772,162.833,162.382,162.583,16047.29
15.03.2016 10:00:00.000 GMT+0900,162.583,162.938,161.548,161.697,35784.39
15.03.2016 14:00:00.000 GMT+0900,161.699,161.934,160.583,160.835,46071.98
15.03.2016 18:00:00.000 GMT+0900,160.836,160.906,159.542,159.843,58144.11
15.03.2016 22:00:00.000 GMT+0900,159.843,160.271,159.584,159.784,59561.06
16.03.2016 02:00:00.000 GMT+0900,159.788,160.198,159.779,160.113,33052.63
16.03.2016 06:00:00.000 GMT+0900,160.113,160.381,159.873,160.243,21716.39
16.03.2016 10:00:00.000 GMT+0900,160.245,160.456,160.124,160.362,26930.75
16.03.2016 14:00:00.000 GMT+0900,160.365,160.599,159.884,160.422,38055.25
16.03.2016 18:00:00.000 GMT+0900,160.42,160.661,159.748,159.836,48244.17
16.03.2016 22:00:00.000 GMT+0900,159.837,160.362,159.634,160.25,56468.81
17.03.2016 02:00:00.000 GMT+0900,160.247,160.919,160.059,160.467,68419.37
17.03.2016 06:00:00.000 GMT+0900,160.442,161.038,160.383,160.967,19398.96
17.03.2016 10:00:00.000 GMT+0900,160.968,161.05,159.367,159.427,31731.05
17.03.2016 14:00:00.000 GMT+0900,159.431,159.763,159.123,159.732,47651.56
17.03.2016 18:00:00.000 GMT+0900,159.733,160.929,159.001,160.885,69671.55
17.03.2016 22:00:00.000 GMT+0900,160.888,161.574,160.707,160.879,64003.08
18.03.2016 02:00:00.000 GMT+0900,160.879,161.568,160.872,161.284,27326.54
18.03.2016 06:00:00.000 GMT+0900,161.284,161.408,160.598,160.809,19423.41
18.03.2016 10:00:00.000 GMT+0900,160.796,161.22,160.583,161.057,37430.08
18.03.2016 14:00:00.000 GMT+0900,161.059,161.424,160.348,160.4,40642.82
18.03.2016 18:00:00.000 GMT+0900,160.403,161.698,160.401,161.617,39040.28
18.03.2016 22:00:00.000 GMT+0900,161.615,161.769,161.324,161.53,51709.18
19.03.2016 02:00:00.000 GMT+0900,161.529,161.778,161.403,161.403,25483.0
19.03.2016 06:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
19.03.2016 10:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
19.03.2016 14:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
19.03.2016 18:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
19.03.2016 22:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
20.03.2016 02:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
20.03.2016 06:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
20.03.2016 10:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
20.03.2016 14:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
20.03.2016 18:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
20.03.2016 22:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
21.03.2016 02:00:00.000 GMT+0900,161.403,161.403,161.403,161.403,0.0
21.03.2016 06:00:00.000 GMT+0900,161.08,161.361,160.906,160.96,14935.03
21.03.2016 10:00:00.000 GMT+0900,160.959,161.073,160.651,160.974,19342.04
21.03.2016 14:00:00.000 GMT+0900,160.977,161.109,160.132,160.4,33349.36
21.03.2016 18:00:00.000 GMT+0900,160.395,160.936,160.221,160.67,41998.14
21.03.2016 22:00:00.000 GMT+0900,160.673,161.021,160.478,160.637,47372.53
22.03.2016 02:00:00.000 GMT+0900,160.641,161.049,160.641,160.844,25355.14
22.03.2016 06:00:00.000 GMT+0900,160.84,161.233,160.765,160.91,20844.21
22.03.2016 10:00:00.000 GMT+0900,160.91,161.236,160.764,161.025,23782.16
22.03.2016 14:00:00.000 GMT+0900,161.023,161.491,158.814,159.173,44275.84
22.03.2016 18:00:00.000 GMT+0900,159.173,159.955,158.953,159.091,59415.08
22.03.2016 22:00:00.000 GMT+0900,159.097,159.327,158.439,159.246,58597.43
23.03.2016 02:00:00.000 GMT+0900,159.244,159.793,159.13,159.611,29880.29
23.03.2016 06:00:00.000 GMT+0900,159.611,159.787,159.402,159.619,16121.99
23.03.2016 10:00:00.000 GMT+0900,159.617,159.721,159.369,159.633,20895.64
23.03.2016 14:00:00.000 GMT+0900,159.631,159.696,159.085,159.473,36186.62
23.03.2016 18:00:00.000 GMT+0900,159.471,160.009,159.446,159.551,46200.37
23.03.2016 22:00:00.000 GMT+0900,159.567,159.677,158.721,158.836,61924.76
24.03.2016 02:00:00.000 GMT+0900,158.837,158.884,158.531,158.563,25331.44
24.03.2016 06:00:00.000 GMT+0900,158.563,158.757,158.447,158.705,14041.48
24.03.2016 10:00:00.000 GMT+0900,158.701,159.169,158.685,158.923,23144.71
24.03.2016 14:00:00.000 GMT+0900,158.924,159.147,158.589,158.778,35268.65
24.03.2016 18:00:00.000 GMT+0900,158.774,159.388,158.667,158.981,49559.64
24.03.2016 22:00:00.000 GMT+0900,158.981,159.581,158.576,159.424,48971.0
25.03.2016 02:00:00.000 GMT+0900,159.423,159.858,159.423,159.754,19657.4
25.03.2016 06:00:00.000 GMT+0900,159.754,160.144,159.335,159.874,14731.99
25.03.2016 10:00:00.000 GMT+0900,159.874,159.954,159.448,159.696,12431.18
25.03.2016 14:00:00.000 GMT+0900,159.696,159.823,159.402,159.579,9270.31
25.03.2016 18:00:00.000 GMT+0900,159.578,160.026,159.533,159.872,17161.09
25.03.2016 22:00:00.000 GMT+0900,159.873,159.935,159.658,159.823,9414.56
26.03.2016 02:00:00.000 GMT+0900,159.823,160.013,159.637,159.637,8837.59
26.03.2016 06:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
26.03.2016 10:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
26.03.2016 14:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
26.03.2016 18:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
26.03.2016 22:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
27.03.2016 02:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
27.03.2016 06:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
27.03.2016 10:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
27.03.2016 14:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
27.03.2016 18:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
27.03.2016 22:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
28.03.2016 02:00:00.000 GMT+0900,159.637,159.637,159.637,159.637,0.0
28.03.2016 06:00:00.000 GMT+0900,159.878,160.368,159.778,160.294,15520.55
28.03.2016 10:00:00.000 GMT+0900,160.294,160.61,160.274,160.431,13816.48
28.03.2016 14:00:00.000 GMT+0900,160.43,160.995,160.386,160.761,16240.85
28.03.2016 18:00:00.000 GMT+0900,160.759,161.274,160.71,161.234,14958.3
28.03.2016 22:00:00.000 GMT+0900,161.232,161.678,161.138,161.361,32010.36
29.03.2016 02:00:00.000 GMT+0900,161.362,161.719,161.348,161.678,17054.79
29.03.2016 06:00:00.000 GMT+0900,161.675,161.853,161.336,161.492,16848.05
29.03.2016 10:00:00.000 GMT+0900,161.49,161.864,161.49,161.75,24112.87
29.03.2016 14:00:00.000 GMT+0900,161.75,162.121,161.35,162.054,36642.48
29.03.2016 18:00:00.000 GMT+0900,162.053,162.421,161.672,162.243,48802.33
29.03.2016 22:00:00.000 GMT+0900,162.237,162.435,161.628,162.298,54055.98
30.03.2016 02:00:00.000 GMT+0900,162.299,162.502,162.024,162.048,33859.0
30.03.2016 06:00:00.000 GMT+0900,161.99,162.301,161.786,161.946,21200.79
30.03.2016 10:00:00.000 GMT+0900,161.949,161.984,161.614,161.691,23789.58
30.03.2016 14:00:00.000 GMT+0900,161.692,162.139,161.338,161.497,46601.16
30.03.2016 18:00:00.000 GMT+0900,161.488,162.377,161.402,162.169,47095.91
30.03.2016 22:00:00.000 GMT+0900,162.165,162.571,161.762,161.954,56163.34
31.03.2016 02:00:00.000 GMT+0900,161.956,162.0,161.575,161.608,26543.32
31.03.2016 06:00:00.000 GMT+0900,161.608,161.823,161.373,161.724,15781.53
31.03.2016 10:00:00.000 GMT+0900,161.724,161.778,160.893,160.974,25105.18
31.03.2016 14:00:00.000 GMT+0900,160.974,161.85,160.886,161.564,40936.52
31.03.2016 18:00:00.000 GMT+0900,161.567,162.021,161.254,161.53,46384.19
31.03.2016 22:00:00.000 GMT+0900,161.53,161.945,161.018,161.925,53536.33
01.04.2016 02:00:00.000 GMT+0900,161.926,161.986,161.613,161.623,22930.0
01.04.2016 06:00:00.000 GMT+0900,161.628,161.723,161.179,161.319,17760.66
01.04.2016 10:00:00.000 GMT+0900,161.321,161.406,160.64,160.879,26757.6
01.04.2016 14:00:00.000 GMT+0900,160.882,161.487,160.777,160.94,43847.55
01.04.2016 18:00:00.000 GMT+0900,160.937,161.023,159.598,159.599,51479.33
01.04.2016 22:00:00.000 GMT+0900,159.599,159.604,158.829,158.91,61835.32
02.04.2016 02:00:00.000 GMT+0900,158.91,159.071,158.709,158.733,33076.27
02.04.2016 06:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
02.04.2016 10:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
02.04.2016 14:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
02.04.2016 18:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
02.04.2016 22:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
03.04.2016 02:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
03.04.2016 06:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
03.04.2016 10:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
03.04.2016 14:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
03.04.2016 18:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
03.04.2016 22:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
04.04.2016 02:00:00.000 GMT+0900,158.733,158.733,158.733,158.733,0.0
04.04.2016 06:00:00.000 GMT+0900,158.708,159.0,158.593,158.691,16762.97
04.04.2016 10:00:00.000 GMT+0900,158.69,158.827,158.432,158.618,20301.43
04.04.2016 14:00:00.000 GMT+0900,158.618,158.96,158.163,158.362,40092.38
04.04.2016 18:00:00.000 GMT+0900,158.36,159.583,158.334,159.443,43467.81
04.04.2016 22:00:00.000 GMT+0900,159.448,159.532,158.588,158.671,48675.4
05.04.2016 02:00:00.000 GMT+0900,158.671,159.013,158.624,158.773,24742.96
05.04.2016 06:00:00.000 GMT+0900,158.772,158.848,158.273,158.398,19588.04
05.04.2016 10:00:00.000 GMT+0900,158.4,158.451,157.947,158.038,30982.5
05.04.2016 14:00:00.000 GMT+0900,158.038,158.055,156.794,157.242,51118.2
05.04.2016 18:00:00.000 GMT+0900,157.242,157.267,156.605,156.895,50053.13
05.04.2016 22:00:00.000 GMT+0900,156.894,156.962,155.721,156.141,57379.35
06.04.2016 02:00:00.000 GMT+0900,156.14,156.484,155.938,156.207,28510.89
06.04.2016 06:00:00.000 GMT+0900,156.208,156.525,156.049,156.131,18117.85
06.04.2016 10:00:00.000 GMT+0900,156.129,156.652,155.968,156.336,28069.75
06.04.2016 14:00:00.000 GMT+0900,156.336,156.38,155.5,155.763,41664.91
06.04.2016 18:00:00.000 GMT+0900,155.764,156.05,154.636,154.971,53374.55
06.04.2016 22:00:00.000 GMT+0900,154.967,155.371,154.57,155.009,67056.65
07.04.2016 02:00:00.000 GMT+0900,155.009,155.081,154.527,155.022,34275.98
07.04.2016 06:00:00.000 GMT+0900,155.022,155.331,154.763,154.823,20229.26
07.04.2016 10:00:00.000 GMT+0900,154.823,154.977,153.901,154.051,37499.07
07.04.2016 14:00:00.000 GMT+0900,154.051,154.18,152.629,152.629,58122.86
07.04.2016 18:00:00.000 GMT+0900,152.638,152.948,151.902,152.693,57280.32
07.04.2016 22:00:00.000 GMT+0900,152.693,152.693,151.651,152.131,64783.2
08.04.2016 02:00:00.000 GMT+0900,152.127,152.498,151.935,152.052,36038.2
08.04.2016 06:00:00.000 GMT+0900,152.043,153.038,151.913,152.821,22563.18
08.04.2016 10:00:00.000 GMT+0900,152.813,153.373,152.708,153.055,32585.74
08.04.2016 14:00:00.000 GMT+0900,153.045,154.228,152.679,153.66,48475.34
08.04.2016 18:00:00.000 GMT+0900,153.662,153.672,152.608,153.183,43801.15
08.04.2016 22:00:00.000 GMT+0900,153.187,153.612,152.674,152.988,55168.69
09.04.2016 02:00:00.000 GMT+0900,152.988,153.111,152.567,152.578,28463.09
09.04.2016 06:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
09.04.2016 10:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
09.04.2016 14:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
09.04.2016 18:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
09.04.2016 22:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
10.04.2016 02:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
10.04.2016 06:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
10.04.2016 10:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
10.04.2016 14:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
10.04.2016 18:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
10.04.2016 22:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
11.04.2016 02:00:00.000 GMT+0900,152.578,152.578,152.578,152.578,0.0
11.04.2016 06:00:00.000 GMT+0900,152.365,153.044,152.312,152.498,25206.15
11.04.2016 10:00:00.000 GMT+0900,152.498,152.667,151.956,152.484,32766.14
11.04.2016 14:00:00.000 GMT+0900,152.484,153.989,152.012,153.515,53084.61
11.04.2016 18:00:00.000 GMT+0900,153.515,154.335,153.251,154.012,48938.61
11.04.2016 22:00:00.000 GMT+0900,154.012,154.458,153.612,153.825,58140.62
12.04.2016 02:00:00.000 GMT+0900,153.829,153.882,153.564,153.653,27887.36
12.04.2016 06:00:00.000 GMT+0900,153.653,154.079,153.493,153.816,21362.46
12.04.2016 10:00:00.000 GMT+0900,153.816,154.188,153.546,154.167,26951.12
12.04.2016 14:00:00.000 GMT+0900,154.165,154.838,154.024,154.739,44507.75
12.04.2016 18:00:00.000 GMT+0900,154.736,155.516,154.365,154.652,43166.02
12.04.2016 22:00:00.000 GMT+0900,154.653,155.009,153.989,154.907,54842.18
13.04.2016 02:00:00.000 GMT+0900,154.907,155.033,154.739,154.925,25505.32
13.04.2016 06:00:00.000 GMT+0900,154.924,155.191,154.778,155.03,18918.32
13.04.2016 10:00:00.000 GMT+0900,155.028,155.416,154.992,155.302,23462.23
13.04.2016 14:00:00.000 GMT+0900,155.304,155.383,154.742,155.077,39294.77
13.04.2016 18:00:00.000 GMT+0900,155.077,155.754,155.074,155.423,43919.96
13.04.2016 22:00:00.000 GMT+0900,155.423,155.606,154.946,155.317,53492.53
14.04.2016 02:00:00.000 GMT+0900,155.319,155.422,155.161,155.282,23701.4
14.04.2016 06:00:00.000 GMT+0900,155.282,155.368,154.973,155.065,20150.5
14.04.2016 10:00:00.000 GMT+0900,155.062,155.163,154.628,154.704,23090.82
14.04.2016 14:00:00.000 GMT+0900,154.701,154.811,154.072,154.418,36072.79
14.04.2016 18:00:00.000 GMT+0900,154.419,154.924,154.167,154.835,43700.61
14.04.2016 22:00:00.000 GMT+0900,154.836,154.874,153.89,154.602,41969.83
15.04.2016 02:00:00.000 GMT+0900,154.602,154.939,154.464,154.808,21979.22
15.04.2016 06:00:00.000 GMT+0900,154.793,155.189,154.558,155.043,15751.29
15.04.2016 10:00:00.000 GMT+0900,155.045,155.312,154.968,155.183,19668.79
15.04.2016 14:00:00.000 GMT+0900,155.181,155.201,154.514,154.918,27978.86
15.04.2016 18:00:00.000 GMT+0900,154.916,155.146,154.265,154.354,32457.46
15.04.2016 22:00:00.000 GMT+0900,154.352,154.744,154.083,154.608,43494.28
16.04.2016 02:00:00.000 GMT+0900,154.609,154.697,154.31,154.394,20828.94
16.04.2016 06:00:00.000 GMT+0900,154.394,154.394,154.394,154.394,0.0
16.04.2016 10:00:00.000 GMT+0900,154.394,154.394,154.394,154.394,0.0
16.04.2016 14:00:00.000 GMT+0900,154.394,154.394,154.394,154.394,0.0
